Year;Code;Number;Line;CreationDate;ModificationDate;Name;Value;BeneficiaryCode;BeneficiaryName;IrisCode;Sector;ActionCode;ActionName
2014;IRIS ;431366;1;20140205;20140205;14000943 - 1;2280904;30953;FONCIA MARCEAU                        ;14000943;LO                  ;15400801            ;Lutte contre la précarité énergétique
2014;IRIS ;431372;1;20140205;20140205;14000223 - 1;233200;22169;SOC JEAN TURMEL & FILS                ;14000223;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2014;IRIS ;431374;1;20140205;20140205;14000318 - 1;600000;123;COMMUNE DE GARGES-LES-GONESSE         ;14000318;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2014;IRIS ;431376;1;20140205;20140205;14000366 - 1;4087651;1263;COMMUNE DE CLICHY SOUS BOIS           ;14000366;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2014;IRIS ;431378;1;20140205;20140205;14000371 - 1;24986100;31154;AJASSOCIES                            ;14000371;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2014;IRIS ;431381;1;20140205;20171027;14000668 - 1;3255600;27900;BLERIOT                               ;14000668;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2014;IRIS ;431384;1;20140205;20140205;14001023 - 1;1383473;27163;SIAP COPROPRIETE                      ;14001023;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2014;IRIS ;431386;1;20140205;20140205;14001227 - 1;8426100;30953;FONCIA MARCEAU                        ;14001227;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2014;IRIS ;431389;1;20140205;20140205;13000376 - 1;16800000;5242;PARIS HABITAT OPH                     ;13000376;LO                  ;15400501            ;Logements des étudiants
2014;IRIS ;431429;1;20140205;20140205;13009894 - 1;21281000;10;COMMUNE DE CACHAN MAIRIE              ;13009894;PV                  ;15100203            ;Sites en prévention
2014;IRIS ;431431;1;20140205;20140205;13013986 - 1;26500000;126;COMMUNE DE GONESSE                    ;13013986;PV                  ;15100203            ;Sites en prévention
2014;IRIS ;431433;1;20140205;20140205;13015151 - 1;20000000;19;COMMUNE DE FONTENAY SOUS BOIS MAIRIE  ;13015151;PV                  ;15100203            ;Sites en prévention
2014;IRIS ;431435;1;20140205;20140205;13015805 - 1;6772700;1241;COMMUNE D AULNAY-SOUS-BOIS            ;13015805;PV                  ;15100203            ;Sites en prévention
2014;IRIS ;431439;1;20140205;20140205;13016126 - 1;116000000;1279;COMMUNE DE DUGNY                      ;13016126;PV                  ;15100204            ;Sites contractualisés ANRU
2014;IRIS ;431441;1;20140205;20180117;13016241 - 1;29903000;2;COMMUNE DE PARIS                      ;13016241;PV                  ;15100203            ;Sites en prévention
2014;IRIS ;431448;1;20140205;20170727;13016584 - 1;68407900;1243;COMMUNE DU BLANC MESNIL               ;13016584;PV                  ;15100204            ;Sites contractualisés ANRU
2014;IRIS ;431452;1;20140205;20140205;13016636 - 1;15200000;489;COMMUNE DE LIEUSAINT                  ;13016636;PV                  ;15100203            ;Sites en prévention
2014;IRIS ;431455;1;20140205;20140205;13022305 - 1;25000000;1011;COMMUNE DE BAGNEUX                    ;13022305;PV                  ;15100203            ;Sites en prévention
2014;IRIS ;431459;1;20140205;20140205;14001050 - 1;1338000;187;COMMUNE DE PONTOISE                   ;14001050;PV                  ;15100203            ;Sites en prévention
2013;IRIS ;423527;1;20131025;20131025;13014201 - 1;12789700;230;COMMUNE DE VILLIERS LE BEL            ;13014201;PV                  ;15100204            ;Sites contractualisés ANRU
2013;IRIS ;423516;1;20131025;20170105;13008163 - 1;16806000;21542;COMMUNAUTE D AGGLOMERATION PLAINE     ;13008163;PV                  ;15100204            ;Sites contractualisés ANRU
2013;IRIS ;423537;1;20131025;20131025;13015139 - 1;170000000;127;COMMUNE DE GOUSSAINVILLE              ;13015139;PV                  ;15100204            ;Sites contractualisés ANRU
2013;IRIS ;424062;1;20131025;20131025;12004437 - 1;15680900;7467;SIEMP SOC IMMOB ECONOMIE MIXTE VILLE  ;12004437;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2013;IRIS ;424099;1;20131025;20131025;12017072 - 1;24819700;13001;ANTIN RESIDENCES SA HABITAT LOYER     ;12017072;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2013;IRIS ;424109;1;20131025;20131025;12019710 - 1;18541800;7818;OFFICE PUBLIC HABITAT ARGENTEUIL      ;12019710;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2013;IRIS ;424149;1;20131025;20131025;13000553 - 1;24582800;34240;LOGEMENT FRANCILIEN                   ;13000553;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2013;IRIS ;424173;1;20131025;20170727;13003591 - 1;11816200;32945;VILOGIA SA D'HLM                      ;13003591;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2013;IRIS ;424191;1;20131025;20131025;13004263 - 1;1200000;4288;ROMAINVILLE HABITAT OPH               ;13004263;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2013;IRIS ;424205;1;20131025;20131025;13004754 - 1;8439700;5029;LA SABLIERE SA HABITATIO              ;13004754;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2013;IRIS ;424219;1;20131025;20131025;13005705 - 1;11029200;17952;COOPERATION ET FAMILLE                ;13005705;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2013;IRIS ;424235;1;20131025;20131025;13006738 - 1;10800000;1767;EFIDIS SA HABITATION LOYER MODERE     ;13006738;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2013;IRIS ;424241;1;20131025;20131025;13009804 - 1;3600000;5019;ESSONNE HABITAT                       ;13009804;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2013;IRIS ;423520;1;20131025;20131025;13009858 - 1;5552400;828;COMMUNE DE NEMOURS                    ;13009858;PV                  ;15100204            ;Sites contractualisés ANRU
2013;IRIS ;423499;1;20131025;20131025;12015385 - 1;29676000;30;COMMUNE DE VILLEJUIF                  ;12015385;PV                  ;15100203            ;Sites en prévention
2013;IRIS ;423519;1;20131025;20131025;13009808 - 1;163800000;535;COMMUNE DE CARRIERES SOUS POISSY      ;13009808;PV                  ;15100204            ;Sites contractualisés ANRU
2013;IRIS ;423525;1;20131025;20131025;13012803 - 1;16200000;1261;COMMUNE DE PANTIN                     ;13012803;PV                  ;15100204            ;Sites contractualisés ANRU
2013;IRIS ;423529;1;20131025;20131025;13014774 - 1;18200000;24134;COMMU AGGLO PLAINE CENTRALE VAL DE MAR;13014774;PV                  ;15100204            ;Sites contractualisés ANRU
2013;IRIS ;423535;1;20131025;20131025;13014947 - 1;32051700;1244;COMMUNE DE BONDY                      ;13014947;PV                  ;15100204            ;Sites contractualisés ANRU
2013;IRIS ;424113;1;20131025;20131025;12019762 - 1;26400000;5036;SA D HLM FRANCE HABITATION            ;12019762;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2013;IRIS ;424129;1;20131025;20131025;12020696 - 1;7200000;5242;PARIS HABITAT OPH                     ;12020696;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2013;IRIS ;424183;1;20131025;20131025;13003724 - 1;13200000;13001;ANTIN RESIDENCES SA HABITAT LOYER     ;13003724;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2013;IRIS ;424195;1;20131025;20131025;13004324 - 1;6379700;4288;ROMAINVILLE HABITAT OPH               ;13004324;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2013;IRIS ;424209;1;20131025;20131025;13004756 - 1;3000000;5029;LA SABLIERE SA HABITATIO              ;13004756;LO                  ;15400201            ;Aide à la création de logements locatifs sociaux intermédiaires
2013;IRIS ;424227;1;20131025;20131025;13006496 - 1;44077600;8816;SA HLM LOGIS TRANSPORTS               ;13006496;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2013;IRIS ;424230;1;20131025;20131025;13006554 - 1;3600000;7010;IMMOBILIERE 3F                        ;13006554;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2013;IRIS ;424236;1;20131025;20131025;13007430 - 1;16905700;12520;CLESENCE                              ;13007430;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2013;IRIS ;424240;1;20131025;20131025;13009799 - 1;4198900;5019;ESSONNE HABITAT                       ;13009799;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2013;IRIS ;424246;1;20131025;20170724;13009934 - 1;10445400;1958;OPAC VAL D'OISE HABITAT               ;13009934;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2013;IRIS ;424256;1;20131025;20131025;13014840 - 1;7363500;17440;HLM LES FOYERS DE SEINE ET MARNE      ;13014840;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2013;IRIS ;424266;1;20131025;20131025;13014887 - 1;14400000;5019;ESSONNE HABITAT                       ;13014887;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2013;IRIS ;423515;1;20131025;20131025;13008154 - 1;121281200;21542;COMMUNAUTE D AGGLOMERATION PLAINE     ;13008154;PV                  ;15100204            ;Sites contractualisés ANRU
2013;IRIS ;423515;2;20160614;20160614;13008154 - 1;0;68071;PLAINE COMMUNE                        ;13008154;PV                  ;15100204            ;Sites contractualisés ANRU
2013;IRIS ;423539;1;20131025;20131025;13015145 - 1;61135800;17914;SEM 92 CITALLIOS                      ;13015145;PV                  ;15100204            ;Sites contractualisés ANRU
2013;IRIS ;423540;1;20131025;20131025;13015146 - 1;78825500;17914;SEM 92 CITALLIOS                      ;13015146;PV                  ;15100204            ;Sites contractualisés ANRU
2013;IRIS ;423542;1;20131025;20131025;13015252 - 1;5750000;29685;LA VERRIERE                           ;13015252;PV                  ;15100204            ;Sites contractualisés ANRU
2013;IRIS ;424060;1;20131025;20131025;11022005 - 1;10104700;32945;VILOGIA SA D'HLM                      ;11022005;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2013;IRIS ;424103;1;20131025;20131025;12018959 - 1;14400000;7307;OPH OFFICE PUBLIC HABITAT             ;12018959;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2013;IRIS ;424123;1;20131025;20131025;12020677 - 1;24001100;19424;OPALY - OFFICE PUBLIC DE L HABITAT    ;12020677;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2013;IRIS ;424159;1;20131025;20131025;13000861 - 1;13200000;17952;COOPERATION ET FAMILLE                ;13000861;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2013;IRIS ;424169;1;20131025;20131025;13003529 - 1;11916000;5830;OFFICE PUBLIC HABITAT SEINE ET MARNE  ;13003529;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2013;IRIS ;424187;1;20131025;20131025;13003728 - 1;4800000;7467;SIEMP SOC IMMOB ECONOMIE MIXTE VILLE  ;13003728;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2013;IRIS ;424201;1;20131025;20131025;13004461 - 1;18000000;5242;PARIS HABITAT OPH                     ;13004461;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2013;IRIS ;424249;1;20131025;20131025;13010219 - 1;8750000;5830;OFFICE PUBLIC HABITAT SEINE ET MARNE  ;13010219;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2013;IRIS ;424270;1;20131025;20131025;13015013 - 1;13200000;13001;ANTIN RESIDENCES SA HABITAT LOYER     ;13015013;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2013;IRIS ;424284;1;20131025;20131025;13015587 - 1;6740500;13320;SNL PROLOGUES                         ;13015587;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2013;IRIS ;424286;1;20131025;20131025;13016011 - 1;7751700;29364;OPH MANTES YVELINES HABITAT           ;13016011;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2013;IRIS ;423518;1;20131025;20131025;13009782 - 1;17091500;5242;PARIS HABITAT OPH                     ;13009782;PV                  ;15100204            ;Sites contractualisés ANRU
2013;IRIS ;423503;1;20131025;20131025;12020393 - 1;142913800;629;COMMUNE DE MANTES LA JOLIE            ;12020393;PV                  ;15100204            ;Sites contractualisés ANRU
2013;IRIS ;423508;1;20131025;20131025;13000951 - 1;11677900;601;COMMUNE DE GUYANCOURT                 ;13000951;PV                  ;15100203            ;Sites en prévention
2013;IRIS ;424069;1;20131025;20131025;12006248 - 1;24135000;1816;OPH SAINT OUEN OFFICE PUBLIC HABITAT  ;12006248;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2013;IRIS ;424095;1;20131025;20131025;12016734 - 1;11776600;7810;OFFICE PUBLIC DE L HABITAT D AULNAY   ;12016734;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
