CommitmentYear;CommitmentCode;CommitmentNumber;CommitmentLine;Year;Number;CreationDate;ModificationDate;Value
2015;IRIS ;469450;1;2018;121175;20180618;20180618;1525199
2015;IRIS ;469452;1;2018;121170;20180618;20180618;178400
2015;IRIS ;469454;1;2018;121171;20180618;20180618;91300
2015;IRIS ;479449;2;2018;120930;20180618;20180618;2523800
2015;IRIS ;486323;1;2018;121169;20180618;20180618;3826803
2015;IRIS ;486364;1;2018;121174;20180618;20180618;13946224
2016;IRIS ;518942;1;2018;121176;20180618;20180618;13618761
2014;IRIS ;439517;1;2018;121823;20180621;20180621;3735760
2014;IRIS ;459495;1;2018;121892;20180621;20180621;22672526
2015;IRIS ;469611;1;2018;121822;20180621;20180621;161736183
2015;IRIS ;486399;1;2018;121812;20180621;20180621;18869185
2014;IRIS ;431296;1;2018;122142;20180625;20180625;2677526
2014;IRIS ;431297;1;2018;122141;20180625;20180625;960000
2014;IRIS ;431354;1;2018;122140;20180625;20180625;2648914
2014;IRIS ;431355;1;2018;122139;20180625;20180625;3164277
2015;IRIS ;473991;1;2018;122137;20180625;20180625;1645137
2015;IRIS ;474014;1;2018;122127;20180625;20180625;14840880
2015;IRIS ;474015;1;2018;122128;20180625;20180625;8640000
2015;IRIS ;486208;1;2018;122136;20180625;20180625;18151793
2015;IRIS ;486209;1;2018;122135;20180625;20180625;16954300
2015;IRIS ;486212;1;2018;122134;20180625;20180625;734528
2015;IRIS ;486213;1;2018;122133;20180625;20180625;613602
2015;IRIS ;486214;1;2018;122131;20180625;20180625;12790130
2015;IRIS ;486215;1;2018;122129;20180625;20180625;9625493
2016;IRIS ;506403;1;2018;122177;20180625;20180625;8290160
2016;IRIS ;506404;1;2018;122179;20180625;20180625;9600000
2016;IRIS ;506432;1;2018;122171;20180625;20180625;3969561
2016;IRIS ;506433;1;2018;122174;20180625;20180625;5524065
2016;IRIS ;506945;1;2018;122181;20180625;20180625;3204160
2016;IRIS ;506946;1;2018;122183;20180625;20180625;3840000
2017;IRIS ;525543;1;2018;122168;20180625;20180625;1200000
2017;IRIS ;529318;1;2018;122172;20180625;20180625;61711322
2013;IRIS ;408020;2;2018;122848;20180626;20180626;15502088
2017;IRIS ;545177;1;2018;123292;20180627;20180627;1775500
2013;IRIS ;429379;1;2018;123912;20180702;20180702;10768500
2014;IRIS ;459352;1;2018;123917;20180706;20180706;2137320
2014;IRIS ;459353;1;2018;123918;20180706;20180706;2079620
2014;IRIS ;459354;1;2018;123919;20180706;20180706;960000
2012;IRIS ;391891;1;2018;124525;20180711;20180711;1690454
2012;IRIS ;391936;1;2018;124523;20180711;20180711;720000
2013;IRIS ;424088;1;2018;124521;20180711;20180711;2598450
2013;IRIS ;424091;1;2018;124520;20180711;20180711;1680000
2016;IRIS ;510170;1;2018;124517;20180711;20180711;8988840
2016;IRIS ;510171;1;2018;124516;20180711;20180711;3840000
2011;IRIS ;343156;1;2018;125812;20180713;20180713;3664000
2014;IRIS ;459504;1;2018;125822;20180713;20180713;6458942
2015;IRIS ;479541;1;2018;125820;20180713;20180713;5497061
2015;IRIS ;479550;1;2018;125907;20180713;20180713;48500252
2015;IRIS ;479552;1;2018;125836;20180713;20180713;142820318
2015;IRIS ;486316;1;2018;125810;20180713;20180713;2600000
2015;IRIS ;486362;1;2018;125911;20180713;20180713;937300
2015;IRIS ;489806;1;2018;125899;20180713;20180713;1493200
2017;IRIS ;529319;1;2018;125806;20180713;20180713;19238547
2017;IRIS ;542987;1;2018;125915;20180713;20180713;1387811
2017;IRIS ;545169;1;2018;125920;20180713;20180713;613662
2013;IRIS ;427274;1;2018;127848;20180717;20180717;1534900
2013;IRIS ;427275;1;2018;127850;20180717;20180717;884660
2013;IRIS ;427276;1;2018;127854;20180717;20180717;1200000
2014;IRIS ;439058;1;2018;127863;20180717;20180717;4672700
2014;IRIS ;439060;1;2018;127866;20180717;20180717;2640000
2014;IRIS ;445150;1;2018;127873;20180717;20180717;5604286
2014;IRIS ;445151;1;2018;127871;20180717;20180717;4303795
2014;IRIS ;459351;1;2018;127892;20180717;20180717;28800000
2014;IRIS ;459441;1;2018;127881;20180717;20180717;4081740
2015;IRIS ;462560;1;2018;127884;20180717;20180717;2503500
2015;IRIS ;462592;1;2018;127944;20180717;20180717;1680000
2015;IRIS ;469340;1;2018;127859;20180717;20180717;14052260
2015;IRIS ;469364;1;2018;127886;20180717;20180717;4560666
2015;IRIS ;469365;1;2018;127888;20180717;20180717;1390824
2015;IRIS ;473998;1;2018;127877;20180717;20180717;9186240
2015;IRIS ;473999;1;2018;127879;20180717;20180717;1920000
2015;IRIS ;474018;1;2018;127939;20180717;20180717;3687640
2015;IRIS ;474019;1;2018;127940;20180717;20180717;3840000
2015;IRIS ;486220;1;2018;127912;20180717;20180717;4054800
2015;IRIS ;486221;1;2018;127935;20180717;20180717;3840000
2016;IRIS ;518886;1;2018;127906;20180717;20180717;5917200
2016;IRIS ;518887;1;2018;127903;20180717;20180717;6720000
2013;IRIS ;413573;1;2018;128185;20180718;20180718;13335283
2015;IRIS ;486354;1;2018;128340;20180720;20180720;3354335
2015;IRIS ;486354;1;2018;128656;20180723;20180723;2236278
2016;IRIS ;499117;1;2018;128632;20180723;20180723;5192628
2016;IRIS ;518938;1;2018;128636;20180723;20180723;3537993
2012;IRIS ;362111;2;2018;128722;20180724;20180724;3371669
2012;IRIS ;378330;2;2018;128822;20180724;20180724;833640
2012;IRIS ;378331;2;2018;128819;20180724;20180724;2229160
2014;IRIS ;445146;1;2018;128706;20180724;20180724;2379532
2014;IRIS ;445147;1;2018;128707;20180724;20180724;366550
2015;IRIS ;479432;1;2018;128702;20180724;20180724;1233620
2015;IRIS ;479448;1;2018;128717;20180724;20180724;595241
2015;IRIS ;486218;1;2018;128694;20180724;20180724;2449161
2015;IRIS ;486219;1;2018;128715;20180724;20180724;1152330
2016;IRIS ;510166;1;2018;128713;20180724;20180724;23875200
2013;IRIS ;423513;2;2018;128863;20180725;20180725;54716344
2015;IRIS ;486319;1;2018;128866;20180725;20180725;14051829
2015;IRIS ;486344;1;2018;128870;20180725;20180725;28900637
2015;IRIS ;479548;1;2018;129110;20180726;20180726;1658343
2014;IRIS ;459252;1;2018;129158;20180727;20180727;80624
2014;IRIS ;459253;1;2018;129155;20180727;20180727;498272
2015;IRIS ;469357;1;2018;129154;20180727;20180727;5000000
2018;IRIS ;562830;1;2018;129159;20180727;20180727;1011400
2018;IRIS ;562831;1;2018;129156;20180727;20180727;1431348
2017;IRIS ;529300;1;2018;129425;20180730;20180730;12412499
2011;IRIS ;358238;1;2018;129955;20180801;20180801;10000000
2013;IRIS ;423513;2;2018;129952;20180801;20180801;18895720
2013;IRIS ;427203;1;2018;129961;20180801;20180801;5962282
2014;IRIS ;444686;1;2018;129953;20180801;20180801;5582272
2015;IRIS ;479542;1;2018;129954;20180801;20180801;20037187
2015;IRIS ;479545;1;2018;129949;20180801;20180801;43390
2015;IRIS ;486235;1;2018;129959;20180801;20180801;2472445
2015;IRIS ;486298;1;2018;129960;20180801;20180801;2393326
2015;IRIS ;486355;1;2018;129944;20180801;20180801;1352166
2015;IRIS ;486369;1;2018;129945;20180801;20180801;1161778
2016;IRIS ;499129;1;2018;129957;20180801;20180801;458100
2016;IRIS ;499155;1;2018;129958;20180801;20180801;56480000
2016;IRIS ;510128;1;2018;129948;20180801;20180801;8800269
2016;IRIS ;510142;1;2018;129950;20180801;20180801;79551140
2016;IRIS ;518931;1;2018;129946;20180801;20180801;3495747
2017;IRIS ;536341;1;2018;129951;20180801;20180801;1614000
2017;IRIS ;542980;1;2018;129947;20180801;20180801;1930302
2017;IRIS ;542992;1;2018;129943;20180801;20180801;301200
2017;IRIS ;545170;1;2018;129956;20180801;20180801;414667
2012;IRIS ;362123;2;2018;130663;20180803;20180803;364280
2012;IRIS ;362124;2;2018;130661;20180803;20180803;2367860
2013;IRIS ;414276;1;2018;130584;20180803;20180803;18670849
2013;IRIS ;414277;1;2018;130585;20180803;20180803;6169436
2013;IRIS ;427228;1;2018;130580;20180803;20180803;1253843
2015;IRIS ;486299;1;2018;130618;20180803;20180803;443237
2015;IRIS ;486300;1;2018;130616;20180803;20180803;1586014
2015;IRIS ;486301;1;2018;130601;20180803;20180803;851772
2016;IRIS ;506445;1;2018;130550;20180803;20180803;22185300
2016;IRIS ;506450;1;2018;130634;20180803;20180803;4959597
2016;IRIS ;510225;1;2018;130572;20180803;20180803;1761340
2016;IRIS ;510226;1;2018;130574;20180803;20180803;720000
2016;IRIS ;518925;1;2018;130578;20180803;20180803;17533040
2016;IRIS ;518927;1;2018;130579;20180803;20180803;4800000
2016;IRIS ;518957;1;2018;130581;20180803;20180803;29682900
2016;IRIS ;518958;1;2018;130582;20180803;20180803;7680000
2016;IRIS ;518959;1;2018;130586;20180803;20180803;2205300
2016;IRIS ;518979;1;2018;130599;20180803;20180803;12894082
2012;IRIS ;391815;1;2018;131052;20180807;20180807;5157337
2012;IRIS ;391927;1;2018;131054;20180807;20180807;3546824
2013;IRIS ;424280;1;2018;131047;20180807;20180807;1716500
2013;IRIS ;427355;1;2018;131045;20180807;20180807;881287
2015;IRIS ;474012;1;2018;131051;20180807;20180807;4810400
2015;IRIS ;474013;1;2018;131049;20180807;20180807;7680000
2012;IRIS ;378473;1;2018;131900;20180816;20180816;332486
2012;IRIS ;388187;1;2018;131872;20180816;20180816;7114223
2013;IRIS ;423515;2;2018;131901;20180816;20180816;24256240
2013;IRIS ;429379;1;2018;131898;20180816;20180816;11540508
2015;IRIS ;469601;1;2018;131899;20180816;20180816;19958111
2015;IRIS ;486231;1;2018;131895;20180816;20180816;12019697
2015;IRIS ;486232;1;2018;131896;20180816;20180816;2250000
2015;IRIS ;486353;1;2018;131902;20180816;20180816;6998868
2016;IRIS ;510146;1;2018;131894;20180816;20180816;30054047
2016;IRIS ;510151;1;2018;131897;20180816;20180816;76601779
2015;IRIS ;479546;1;2018;132079;20180820;20180820;132000000
2016;IRIS ;510282;1;2018;132048;20180820;20180820;22581355
2016;IRIS ;510283;1;2018;132051;20180820;20180820;15247090
2017;IRIS ;529334;1;2018;132010;20180820;20180820;3125380
2017;IRIS ;529335;1;2018;132016;20180820;20180820;4800000
2017;IRIS ;545152;1;2018;132017;20180820;20180820;2086589
2013;IRIS ;396035;1;2018;132369;20180822;20180822;25935000
2013;IRIS ;427396;1;2018;132367;20180822;20180822;4634206
2015;IRIS ;469419;1;2018;132370;20180822;20180822;64000000
2017;IRIS ;525606;1;2018;132368;20180822;20180822;4170000
2017;IRIS ;529357;1;2018;132366;20180822;20180822;3578000
2014;IRIS ;459347;1;2018;132775;20180827;20180827;12738914
2015;IRIS ;469447;1;2018;132677;20180827;20180827;69189680
2016;IRIS ;518894;1;2018;132794;20180827;20180827;1374800
2015;IRIS ;474079;1;2018;133051;20180829;20180829;4854906
2015;IRIS ;486239;1;2018;133043;20180829;20180829;1200000
2015;IRIS ;486270;1;2018;133034;20180829;20180829;2235100
2015;IRIS ;486271;1;2018;133036;20180829;20180829;2160000
2016;IRIS ;506407;1;2018;133040;20180829;20180829;3691404
2016;IRIS ;506434;1;2018;133029;20180829;20180829;2491060
2016;IRIS ;506447;1;2018;133041;20180829;20180829;3362618
2016;IRIS ;506985;1;2018;133045;20180829;20180829;38183680
2016;IRIS ;510175;1;2018;133038;20180829;20180829;1920000
2016;IRIS ;510191;1;2018;133049;20180829;20180829;20134256
2016;IRIS ;510192;1;2018;133044;20180829;20180829;8775789
2017;IRIS ;525591;1;2018;133039;20180829;20180829;8311973
2017;IRIS ;529358;1;2018;133048;20180829;20180829;2880000
2017;IRIS ;536284;1;2018;133050;20180829;20180829;1365242
2017;IRIS ;545147;1;2018;133046;20180829;20180829;15784217
2017;IRIS ;545148;1;2018;133047;20180829;20180829;21749039
2018;IRIS ;557562;1;2018;133030;20180829;20180829;2806560
2018;IRIS ;557563;1;2018;133032;20180829;20180829;1680800
2012;IRIS ;391978;1;2018;133060;20180830;20180830;10320000
2015;IRIS ;474074;1;2018;133058;20180830;20180830;2360000
2016;IRIS ;510245;1;2018;133053;20180830;20180830;10574680
2016;IRIS ;510246;1;2018;133052;20180830;20180830;6720000
2015;IRIS ;474010;1;2018;133209;20180831;20180831;5242640
2011;IRIS ;328268;2;2018;133532;20180905;20180905;927831
2016;IRIS ;510173;1;2018;133576;20180905;20180905;13155064
2016;IRIS ;510284;1;2018;133574;20180905;20180905;8992032
2016;IRIS ;518893;1;2018;133558;20180905;20180905;7294720
2017;IRIS ;525562;1;2018;133590;20180905;20180905;1227566
2017;IRIS ;525568;1;2018;133585;20180905;20180905;3874829
2017;IRIS ;525569;1;2018;133587;20180905;20180905;24167368
2017;IRIS ;529304;1;2018;133575;20180905;20180905;4473694
2017;IRIS ;529305;1;2018;133588;20180905;20180905;3977450
2017;IRIS ;529307;1;2018;133567;20180905;20180905;8422501
2017;IRIS ;529308;1;2018;133568;20180905;20180905;3771269
2017;IRIS ;536272;1;2018;133592;20180905;20180905;11007274
2017;IRIS ;536273;1;2018;133595;20180905;20180905;13468941
2017;IRIS ;536285;1;2018;133582;20180905;20180905;223682
2017;IRIS ;536286;1;2018;133584;20180905;20180905;316163
2017;IRIS ;542778;1;2018;133560;20180905;20180905;16296301
2017;IRIS ;545184;1;2018;133570;20180905;20180905;52642053
2018;IRIS ;557568;1;2018;133563;20180905;20180905;2888698
2018;IRIS ;557569;1;2018;133564;20180905;20180905;3565532
2015;IRIS ;462541;1;2018;133728;20180906;20180906;6605768
2015;IRIS ;462542;1;2018;133727;20180906;20180906;5558180
2015;IRIS ;469416;1;2018;133729;20180906;20180906;4733801
2016;IRIS ;506439;1;2018;133721;20180906;20180906;11281426
2016;IRIS ;506440;1;2018;133723;20180906;20180906;4425637
2017;IRIS ;525580;1;2018;133724;20180906;20180906;395011
2017;IRIS ;525581;1;2018;133725;20180906;20180906;713982
2012;IRIS ;376598;1;2018;134057;20180907;20180907;739403
2014;IRIS ;431340;1;2018;134097;20180907;20180907;2503080
2014;IRIS ;431341;1;2018;134098;20180907;20180907;2353904
2014;IRIS ;459509;1;2018;134051;20180907;20180907;104960000
2017;IRIS ;525561;1;2018;134054;20180907;20180907;2500032
2013;IRIS ;424183;1;2018;134170;20180910;20180910;2640000
2013;IRIS ;424185;1;2018;134167;20180910;20180910;3299049
2016;IRIS ;506446;1;2018;134161;20180910;20180910;15817840
2016;IRIS ;506451;1;2018;134164;20180910;20180910;6455262
2016;IRIS ;506963;1;2018;134160;20180910;20180910;9110320
2016;IRIS ;506964;1;2018;134157;20180910;20180910;2400000
2016;IRIS ;510292;1;2018;134165;20180910;20180910;3552822
2017;IRIS ;525558;1;2018;134153;20180910;20180910;5773556
2017;IRIS ;525559;1;2018;134156;20180910;20180910;5073937
2017;IRIS ;525560;1;2018;134154;20180910;20180910;1720016
2016;IRIS ;518939;1;2018;134546;20180912;20180912;5483038
2016;IRIS ;518941;1;2018;134548;20180912;20180912;5104210
2017;IRIS ;538002;1;2018;134545;20180912;20180912;3133460
2012;IRIS ;391902;1;2018;134665;20180913;20180913;7271720
2012;IRIS ;391903;1;2018;134674;20180913;20180913;9586096
2012;IRIS ;391934;1;2018;134661;20180913;20180913;3360000
2012;IRIS ;391935;1;2018;134671;20180913;20180913;1920000
2013;IRIS ;424127;1;2018;134658;20180913;20180913;1976940
2013;IRIS ;424129;1;2018;134654;20180913;20180913;1440000
2013;IRIS ;424131;1;2018;134655;20180913;20180913;633405
2013;IRIS ;424254;1;2018;134640;20180913;20180913;1835220
2013;IRIS ;424255;1;2018;134634;20180913;20180913;960000
2013;IRIS ;427291;1;2018;134650;20180913;20180913;21029571
2014;IRIS ;431327;1;2018;134646;20180913;20180913;3574008
2014;IRIS ;431329;1;2018;134641;20180913;20180913;2530086
2014;IRIS ;452351;1;2018;134670;20180913;20180913;9767983
2014;IRIS ;452368;1;2018;134648;20180913;20180913;3374411
2014;IRIS ;459294;1;2018;134629;20180913;20180913;5357360
2014;IRIS ;459295;1;2018;134632;20180913;20180913;2400000
2015;IRIS ;462606;1;2018;134652;20180913;20180913;5023268
2015;IRIS ;479469;1;2018;134626;20180913;20180913;585206
2015;IRIS ;479494;1;2018;134625;20180913;20180913;569405
2016;IRIS ;510293;1;2018;134622;20180913;20180913;4227181
2017;IRIS ;536219;1;2018;134619;20180913;20180913;2572271
2017;IRIS ;536220;1;2018;134621;20180913;20180913;2428951
2013;IRIS ;414317;1;2018;135072;20180917;20180917;7813220
2013;IRIS ;424171;1;2018;135048;20180917;20180917;6792011
2013;IRIS ;424173;1;2018;135045;20180917;20180917;4179699
2013;IRIS ;424173;1;2018;135046;20180917;20180917;4179699
2013;IRIS ;424175;1;2018;135049;20180917;20180917;7664523
2013;IRIS ;427294;1;2018;135053;20180917;20180917;1808680
2013;IRIS ;427295;1;2018;135055;20180917;20180917;960000
2014;IRIS ;459271;1;2018;135051;20180917;20180917;4078860
2014;IRIS ;459272;1;2018;135057;20180917;20180917;2301400
2014;IRIS ;459273;1;2018;135044;20180917;20180917;2880000
2015;IRIS ;486176;1;2018;135071;20180917;20180917;1557760
2015;IRIS ;486177;1;2018;135064;20180917;20180917;960000
2015;IRIS ;486397;1;2018;135249;20180917;20180917;25521248
2016;IRIS ;518921;1;2018;135043;20180917;20180917;5393222
2016;IRIS ;518956;1;2018;135041;20180917;20180917;15275717
2017;IRIS ;529295;1;2018;135036;20180917;20180917;4772883
2017;IRIS ;529345;1;2018;135038;20180917;20180917;2372302
2017;IRIS ;542812;1;2018;135623;20180920;20180920;2061840
2013;IRIS ;403586;1;2018;136804;20180921;20180921;7680000
2013;IRIS ;427290;1;2018;136792;20180921;20180921;5092091
2014;IRIS ;431330;1;2018;136782;20180921;20180921;1870725
2014;IRIS ;431331;1;2018;136783;20180921;20180921;1200000
2014;IRIS ;431341;1;2018;136778;20180921;20180921;4480216
2014;IRIS ;452365;1;2018;136798;20180921;20180921;17879865
2014;IRIS ;452410;1;2018;136741;20180921;20180921;1736820
2014;IRIS ;452411;1;2018;136742;20180921;20180921;2160000
2014;IRIS ;459260;1;2018;136811;20180921;20180921;5068469
2014;IRIS ;459261;1;2018;136807;20180921;20180921;2439912
2014;IRIS ;459285;1;2018;136801;20180921;20180921;7693226
2014;IRIS ;459286;1;2018;136803;20180921;20180921;1108611
2014;IRIS ;459448;1;2018;136393;20180921;20180921;1000000
2015;IRIS ;462576;1;2018;136765;20180921;20180921;12787263
2015;IRIS ;462577;1;2018;136760;20180921;20180921;6720000
2015;IRIS ;469376;1;2018;136746;20180921;20180921;1186845
2015;IRIS ;469382;1;2018;136786;20180921;20180921;7804823
2015;IRIS ;469383;1;2018;136785;20180921;20180921;8704252
2015;IRIS ;469400;1;2018;136754;20180921;20180921;360630
2015;IRIS ;469493;1;2018;136795;20180921;20180921;27718392
2015;IRIS ;486141;1;2018;136651;20180921;20180921;9064570
2015;IRIS ;486152;1;2018;136791;20180921;20180921;37449044
2015;IRIS ;486155;1;2018;136512;20180921;20180921;23462071
2015;IRIS ;486188;1;2018;136774;20180921;20180921;6603862
2015;IRIS ;486194;1;2018;136769;20180921;20180921;2085905
2018;IRIS ;557423;1;2018;136757;20180921;20180921;2806105
2017;IRIS ;525587;1;2018;137287;20180924;20180924;4537520
2017;IRIS ;525584;1;2018;137440;20180925;20180925;9033600
2017;IRIS ;525585;1;2018;137441;20180925;20180925;9600000
2017;IRIS ;525586;1;2018;137442;20180925;20180925;2800000
2017;IRIS ;525588;1;2018;137444;20180925;20180925;3840000
2017;IRIS ;542832;1;2018;137443;20180925;20180925;25602126
2018;IRIS ;557556;1;2018;137445;20180925;20180925;3600000
2013;IRIS ;414316;1;2018;137447;20180926;20180926;4133822
2014;IRIS ;459254;1;2018;137448;20180926;20180926;2289738
2015;IRIS ;486238;1;2018;137570;20180926;20180926;3218940
2013;IRIS ;413564;2;2018;137618;20180927;20180927;41886563
2014;IRIS ;459469;1;2018;137591;20180927;20180927;32987794
2015;IRIS ;462598;1;2018;137594;20180927;20180927;5507173
2015;IRIS ;462599;1;2018;137593;20180927;20180927;1135766
2015;IRIS ;479491;1;2018;137601;20180927;20180927;3575687
2016;IRIS ;506418;1;2018;137600;20180927;20180927;12018560
2016;IRIS ;506419;1;2018;137598;20180927;20180927;20160000
2016;IRIS ;506921;1;2018;137606;20180927;20180927;18195434
2016;IRIS ;510227;1;2018;137596;20180927;20180927;5086000
2016;IRIS ;518943;1;2018;138271;20180928;20180928;5168136
2016;IRIS ;518946;1;2018;138270;20180928;20180928;7344644
2017;IRIS ;529341;1;2018;138266;20180928;20180928;14400000
2014;IRIS ;459305;1;2018;138277;20181001;20181001;4474948
2014;IRIS ;459306;1;2018;138278;20181001;20181001;2634587
2015;IRIS ;473989;1;2018;138276;20181001;20181001;5182461
2015;IRIS ;474056;1;2018;138283;20181001;20181001;922621
2015;IRIS ;479476;1;2018;138281;20181001;20181001;5600000
2015;IRIS ;479477;1;2018;138282;20181001;20181001;4800000
2015;IRIS ;486184;1;2018;138274;20181001;20181001;8302080
2015;IRIS ;486185;1;2018;138275;20181001;20181001;4080000
2016;IRIS ;518874;1;2018;138280;20181001;20181001;40811179
2016;IRIS ;518880;1;2018;138279;20181001;20181001;1169054
2017;IRIS ;529350;1;2018;138284;20181001;20181001;15921033
2017;IRIS ;529351;1;2018;138285;20181001;20181001;7710717
2014;IRIS ;444050;1;2018;138878;20181003;20181003;660000
2017;IRIS ;542890;1;2018;138643;20181003;20181003;960000
2016;IRIS ;506956;1;2018;138952;20181004;20181004;20855307
2009;IRIS ;273526;2;2018;139191;20181005;20181005;2423629
2011;IRIS ;357475;2;2018;139197;20181005;20181005;142500
2016;IRIS ;518905;1;2018;139391;20181008;20181008;8145700
2017;IRIS ;529314;1;2018;139388;20181008;20181008;4911920
2017;IRIS ;529315;1;2018;139389;20181008;20181008;6720000
2017;IRIS ;529316;1;2018;139390;20181008;20181008;2000000
2017;IRIS ;538000;1;2018;139387;20181008;20181008;25129135
2017;IRIS ;542865;1;2018;139393;20181008;20181008;2816468
2017;IRIS ;542866;1;2018;139392;20181008;20181008;1598536
2018;IRIS ;557544;1;2018;139385;20181008;20181008;801120
2018;IRIS ;557545;1;2018;139386;20181008;20181008;1200000
2013;IRIS ;397149;1;2018;140224;20181011;20181011;30234540
2014;IRIS ;452435;1;2018;140410;20181011;20181011;11409828
2014;IRIS ;459291;1;2018;140216;20181011;20181011;5871410
2014;IRIS ;459292;1;2018;140222;20181011;20181011;5040000
2015;IRIS ;473990;1;2018;140223;20181011;20181011;6691234
2016;IRIS ;499130;1;2018;140411;20181011;20181011;1163814
2016;IRIS ;506456;1;2018;140228;20181011;20181011;2624202
2016;IRIS ;506910;1;2018;140413;20181011;20181011;375833
2016;IRIS ;518904;1;2018;140213;20181011;20181011;13852631
2016;IRIS ;518975;1;2018;140231;20181011;20181011;7611396
2017;IRIS ;536239;1;2018;140229;20181011;20181011;3567520
2017;IRIS ;536240;1;2018;140230;20181011;20181011;3840000
2017;IRIS ;536343;1;2018;140412;20181011;20181011;3358480
2018;IRIS ;557474;1;2018;140225;20181011;20181011;481694
2012;IRIS ;392519;1;2018;140611;20181012;20181012;16700095
2012;IRIS ;392539;1;2018;140616;20181012;20181012;33254449
2013;IRIS ;413568;1;2018;140610;20181012;20181012;34285527
2014;IRIS ;431448;1;2018;140612;20181012;20181012;2652165
2014;IRIS ;439505;1;2018;140615;20181012;20181012;5847380
2014;IRIS ;439513;1;2018;140618;20181012;20181012;5468400
2014;IRIS ;439523;1;2018;140608;20181012;20181012;22865655
2014;IRIS ;439541;1;2018;140613;20181012;20181012;1326082
2014;IRIS ;444698;1;2018;140614;20181012;20181012;3203745
2014;IRIS ;452466;1;2018;140609;20181012;20181012;14210275
2015;IRIS ;486400;1;2018;140617;20181012;20181012;43489
2016;IRIS ;506425;1;2018;140622;20181012;20181012;9203167
2016;IRIS ;506426;1;2018;140623;20181012;20181012;7764162
2016;IRIS ;518872;1;2018;140620;20181012;20181012;83969355
2016;IRIS ;518876;1;2018;140621;20181012;20181012;27757876
2017;IRIS ;525596;1;2018;140619;20181012;20181012;105000
2014;IRIS ;452434;1;2018;140781;20181015;20181015;9940478
2015;IRIS ;479471;1;2018;140775;20181015;20181015;1323635
2015;IRIS ;486371;1;2018;140782;20181015;20181015;2944406
2015;IRIS ;486401;1;2018;140779;20181015;20181015;20967533
2016;IRIS ;510272;1;2018;140772;20181015;20181015;2400000
2017;IRIS ;525597;1;2018;140771;20181015;20181015;772100
2017;IRIS ;529340;1;2018;140774;20181015;20181015;11099280
2017;IRIS ;542805;1;2018;140780;20181015;20181015;15197997
2017;IRIS ;542815;1;2018;140776;20181015;20181015;994015
2017;IRIS ;542816;1;2018;140777;20181015;20181015;342432
2017;IRIS ;542817;1;2018;140778;20181015;20181015;924493
2018;IRIS ;557473;1;2018;140773;20181015;20181015;643821
2012;IRIS ;362168;1;2018;140807;20181016;20181016;6551620
2015;IRIS ;486247;1;2018;140821;20181016;20181016;5088968
2015;IRIS ;486275;1;2018;140808;20181016;20181016;2226662
2015;IRIS ;486276;1;2018;140810;20181016;20181016;1200000
2016;IRIS ;506982;1;2018;140813;20181016;20181016;1263153
2016;IRIS ;510261;1;2018;140801;20181016;20181016;9337886
2016;IRIS ;510262;1;2018;140804;20181016;20181016;1037581
2017;IRIS ;542799;1;2018;140818;20181016;20181016;37043279
2017;IRIS ;542845;1;2018;140816;20181016;20181016;30103811
2018;IRIS ;557445;1;2018;140814;20181016;20181016;1750267
2018;IRIS ;562806;1;2018;140815;20181016;20181016;3850187
2018;IRIS ;562807;1;2018;140800;20181016;20181016;936532
2013;IRIS ;421847;1;2018;141167;20181017;20181017;11591377
2014;IRIS ;439150;1;2018;141169;20181017;20181017;3541780
2015;IRIS ;486279;1;2018;141160;20181017;20181017;1156725
2015;IRIS ;486280;1;2018;141161;20181017;20181017;251762
2016;IRIS ;499153;1;2018;141158;20181017;20181017;5116100
2016;IRIS ;506908;1;2018;141155;20181017;20181017;686061
2016;IRIS ;506909;1;2018;141156;20181017;20181017;840128
2016;IRIS ;506913;1;2018;141159;20181017;20181017;24780
2017;IRIS ;525555;1;2018;141162;20181017;20181017;4242311
2017;IRIS ;525600;1;2018;141154;20181017;20181017;1488825
2017;IRIS ;536344;1;2018;141157;20181017;20181017;7442466
2017;IRIS ;545103;1;2018;141163;20181017;20181017;2578818
2017;IRIS ;545104;1;2018;141164;20181017;20181017;3810966
2018;IRIS ;553965;1;2018;141168;20181017;20181017;550052
2018;IRIS ;562677;1;2018;141165;20181017;20181017;4246521
2018;IRIS ;562678;1;2018;141166;20181017;20181017;3486133
2013;IRIS ;414295;1;2018;141225;20181018;20181018;9124282
2015;IRIS ;462618;1;2018;141314;20181018;20181018;2480796
2015;IRIS ;486246;1;2018;141228;20181018;20181018;7936916
2015;IRIS ;486373;1;2018;141313;20181018;20181018;511750
2015;IRIS ;486374;1;2018;141315;20181018;20181018;208050
2015;IRIS ;486375;1;2018;141316;20181018;20181018;309900
2017;IRIS ;525576;1;2018;141227;20181018;20181018;6617591
2012;IRIS ;391897;1;2018;142353;20181023;20181023;11200000
2012;IRIS ;391937;1;2018;142358;20181023;20181023;3360000
2013;IRIS ;414274;1;2018;142369;20181023;20181023;3617600
2013;IRIS ;414275;1;2018;142372;20181023;20181023;2791700
2013;IRIS ;414323;1;2018;142356;20181023;20181023;400128
2013;IRIS ;424201;1;2018;142352;20181023;20181023;4121035
2015;IRIS ;469355;1;2018;142362;20181023;20181023;13348140
2015;IRIS ;469356;1;2018;142363;20181023;20181023;3120000
2015;IRIS ;486223;1;2018;142373;20181023;20181023;4413980
2015;IRIS ;479513;1;2018;142785;20181024;20181024;9259460
